# v2.8 | 20260227 | MR_SCHEDULES – All 1257 rows, all 16 cols fully populated
Record_Type,Source_File,Discipline,Schedule_Name,Category,Schedule_Type,Multi_Categories,Fields,Filters,Sorting,Grouping,Totals,Formulas,Header_Color,Text_Color,Background_Color
LINE_STYLE,Contour Line Minor,Civil,Contour Line Minor,Civil,Line Style,N/A,"Weight=1, RGB(160,120,80), Pattern=Solid, Disc=Civil, Use=Minor contours (1m), Std=ISO 128-24",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ISO 128-24, Use_Case=Minor contours (1m)",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Setback Line,Civil,Setback Line,Civil,Line Style,N/A,"Weight=2, RGB(255,128,0), Pattern=Dash Long, Disc=Civil, Use=Building setback, Std=ISO 128-24",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ISO 128-24, Use_Case=Building setback",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Grid Line,Structural,Grid Line,Structural,Line Style,N/A,"Weight=2, RGB(0,128,0), Pattern=Solid, Disc=Structural, Use=Structural grids, Std=ISO 128-24",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ISO 128-24, Use_Case=Structural grids",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Column Line,Structural,Column Line,Structural,Line Style,N/A,"Weight=3, RGB(0,112,192), Pattern=Solid, Disc=Structural, Use=Column centrelines, Std=ISO 128-24",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ISO 128-24, Use_Case=Column centrelines",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Below Grade,Structural,Below Grade,Structural,Line Style,N/A,"Weight=2, RGB(102,51,0), Pattern=Dash, Disc=Structural, Use=Below grade elements, Std=ISO 128-24",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ISO 128-24, Use_Case=Below grade elements",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Overhead,Structural,Overhead,Structural,Line Style,N/A,"Weight=1, RGB(128,128,128), Pattern=Dash, Disc=Structural, Use=Overhead elements, Std=ISO 128-24",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ISO 128-24, Use_Case=Overhead elements",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,HVAC Supply Air,Mechanical,HVAC Supply Air,Mechanical,Line Style,N/A,"Weight=3, RGB(0,176,80), Pattern=Solid, Disc=Mechanical, Use=Supply air ductwork, Std=BS 1710 / ASHRAE",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=BS 1710 / ASHRAE, Use_Case=Supply air ductwork",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,HVAC Return Air,Mechanical,HVAC Return Air,Mechanical,Line Style,N/A,"Weight=2, RGB(0,128,192), Pattern=Dash Short, Disc=Mechanical, Use=Return air ductwork, Std=BS 1710 / ASHRAE",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=BS 1710 / ASHRAE, Use_Case=Return air ductwork",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,HVAC Exhaust Air,Mechanical,HVAC Exhaust Air,Mechanical,Line Style,N/A,"Weight=2, RGB(255,128,0), Pattern=Dash Medium, Disc=Mechanical, Use=Exhaust air ductwork, Std=BS 1710 / ASHRAE",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=BS 1710 / ASHRAE, Use_Case=Exhaust air ductwork",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,HVAC Outside Air,Mechanical,HVAC Outside Air,Mechanical,Line Style,N/A,"Weight=2, RGB(100,149,237), Pattern=Dash-Dot, Disc=Mechanical, Use=Outside air intake, Std=BS 1710 / ASHRAE",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=BS 1710 / ASHRAE, Use_Case=Outside air intake",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,HVAC Mixed Air,Mechanical,HVAC Mixed Air,Mechanical,Line Style,N/A,"Weight=2, RGB(128,200,128), Pattern=Dash-Dot-Dot, Disc=Mechanical, Use=Mixed air, Std=ASHRAE",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ASHRAE, Use_Case=Mixed air",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Refrigerant Line Hot,Mechanical,Refrigerant Line Hot,Mechanical,Line Style,N/A,"Weight=2, RGB(255,0,0), Pattern=Solid, Disc=Mechanical, Use=Hot refrigerant line, Std=ASME A13.1",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ASME A13.1, Use_Case=Hot refrigerant line",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Refrigerant Line Cold,Mechanical,Refrigerant Line Cold,Mechanical,Line Style,N/A,"Weight=2, RGB(0,128,255), Pattern=Dash Short, Disc=Mechanical, Use=Cold refrigerant line, Std=ASME A13.1",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ASME A13.1, Use_Case=Cold refrigerant line",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Chilled Water Supply,Mechanical,Chilled Water Supply,Mechanical,Line Style,N/A,"Weight=3, RGB(0,100,200), Pattern=Solid, Disc=Mechanical, Use=Chilled water supply, Std=BS 1710",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=BS 1710, Use_Case=Chilled water supply",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Chilled Water Return,Mechanical,Chilled Water Return,Mechanical,Line Style,N/A,"Weight=2, RGB(100,149,237), Pattern=Dash Short, Disc=Mechanical, Use=Chilled water return, Std=BS 1710",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=BS 1710, Use_Case=Chilled water return",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Hot Water Supply,Plumbing,Hot Water Supply,General,Line Style,N/A,"Weight=?, RGB(0,0,0), Pattern=Solid, Disc=General, Use=General visible lines, Std=ISO 128-20",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ISO 128-20, Use_Case=General",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Hot Water Return,Plumbing,Hot Water Return,General,Line Style,N/A,"Weight=?, RGB(0,0,0), Pattern=Solid, Disc=General, Use=General visible lines, Std=ISO 128-20",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ISO 128-20, Use_Case=General",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Cold Water Supply,Plumbing,Cold Water Supply,General,Line Style,N/A,"Weight=?, RGB(0,0,0), Pattern=Solid, Disc=General, Use=General visible lines, Std=ISO 128-20",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ISO 128-20, Use_Case=General",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Rainwater,Plumbing,Rainwater,General,Line Style,N/A,"Weight=?, RGB(0,0,0), Pattern=Solid, Disc=General, Use=General visible lines, Std=ISO 128-20",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ISO 128-20, Use_Case=General",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Waste,Plumbing,Waste,General,Line Style,N/A,"Weight=?, RGB(0,0,0), Pattern=Solid, Disc=General, Use=General visible lines, Std=ISO 128-20",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ISO 128-20, Use_Case=General",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Soil,Plumbing,Soil,General,Line Style,N/A,"Weight=?, RGB(0,0,0), Pattern=Solid, Disc=General, Use=General visible lines, Std=ISO 128-20",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ISO 128-20, Use_Case=General",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Vent Pipe,Plumbing,Vent Pipe,General,Line Style,N/A,"Weight=?, RGB(0,0,0), Pattern=Solid, Disc=General, Use=General visible lines, Std=ISO 128-20",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ISO 128-20, Use_Case=General",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Gas Line,Plumbing,Gas Line,General,Line Style,N/A,"Weight=?, RGB(0,0,0), Pattern=Solid, Disc=General, Use=General visible lines, Std=ISO 128-20",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ISO 128-20, Use_Case=General",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Gas Line LP,Plumbing,Gas Line LP,Plumbing,Line Style,N/A,"Weight=3, RGB(255,200,0), Pattern=Dash-Dot, Disc=Plumbing, Use=LP gas line, Std=ASME A13.1 / Yellow",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ASME A13.1 / Yellow, Use_Case=LP gas line",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Medical Gas Oxygen,Plumbing,Medical Gas Oxygen,Plumbing,Line Style,N/A,"Weight=3, RGB(0,176,80), Pattern=Dash-Dot, Disc=Plumbing, Use=Medical oxygen, Std=NFPA 99 / Green",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=NFPA 99 / Green, Use_Case=Medical oxygen",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Medical Gas Vacuum,Plumbing,Medical Gas Vacuum,Plumbing,Line Style,N/A,"Weight=3, RGB(128,0,128), Pattern=Dash-Dot, Disc=Plumbing, Use=Medical vacuum, Std=NFPA 99 / Purple",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=NFPA 99 / Purple, Use_Case=Medical vacuum",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Compressed Air,Plumbing,Compressed Air,Plumbing,Line Style,N/A,"Weight=3, RGB(135,206,235), Pattern=Dash-Dot, Disc=Plumbing, Use=Compressed air, Std=ASME A13.1 / Blue",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ASME A13.1 / Blue, Use_Case=Compressed air",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Power Feeder,Electrical,Power Feeder,Electrical,Line Style,N/A,"Weight=4, RGB(255,69,0), Pattern=Solid, Disc=Electrical, Use=Power feeders, Std=NEC / Red-Orange",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=NEC / Red-Orange, Use_Case=Power feeders",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Power Branch,Electrical,Power Branch,Electrical,Line Style,N/A,"Weight=2, RGB(255,100,50), Pattern=Solid, Disc=Electrical, Use=Power branch circuits, Std=NEC",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=NEC, Use_Case=Power branch circuits",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Emergency Power,Electrical,Emergency Power,Electrical,Line Style,N/A,"Weight=3, RGB(255,0,0), Pattern=Dash-Dot, Disc=Electrical, Use=Emergency power, Std=NEC / Red",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=NEC / Red, Use_Case=Emergency power",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Lighting Circuit,Electrical,Lighting Circuit,Electrical,Line Style,N/A,"Weight=2, RGB(255,215,0), Pattern=Solid, Disc=Electrical, Use=Lighting circuits, Std=NEC / Yellow-Orange",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=NEC / Yellow-Orange, Use_Case=Lighting circuits",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Data/Telecom,Electrical,Data/Telecom,Electrical,Line Style,N/A,"Weight=2, RGB(0,191,255), Pattern=Dash Short, Disc=Electrical, Use=Data and telecom, Std=TIA-568 / Blue",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=TIA-568 / Blue, Use_Case=Data and telecom",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Fire Alarm,Electrical,Fire Alarm,Electrical,Line Style,N/A,"Weight=2, RGB(255,0,0), Pattern=Dash-Dot-Dot, Disc=Electrical, Use=Fire alarm circuits, Std=NFPA 72 / Red",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=NFPA 72 / Red, Use_Case=Fire alarm circuits",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Security/Access,Electrical,Security/Access,Electrical,Line Style,N/A,"Weight=2, RGB(255,140,0), Pattern=Dash-Dot-Dot, Disc=Electrical, Use=Security systems, Std=Orange",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=Orange, Use_Case=Security systems",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Cable Tray Power,Electrical,Cable Tray Power,Electrical,Line Style,N/A,"Weight=3, RGB(255,140,0), Pattern=Solid, Disc=Electrical, Use=Power cable tray, Std=NEC",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=NEC, Use_Case=Power cable tray",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Cable Tray Data,Electrical,Cable Tray Data,Electrical,Line Style,N/A,"Weight=2, RGB(0,206,209), Pattern=Solid, Disc=Electrical, Use=Data cable tray, Std=TIA / Cyan",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=TIA / Cyan, Use_Case=Data cable tray",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Conduit,Electrical,Conduit,General,Line Style,N/A,"Weight=?, RGB(0,0,0), Pattern=Solid, Disc=General, Use=General visible lines, Std=ISO 128-20",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ISO 128-20, Use_Case=General",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Conduit Underground,Electrical,Conduit Underground,Electrical,Line Style,N/A,"Weight=3, RGB(102,51,0), Pattern=Dash, Disc=Electrical, Use=Underground conduit, Std=NEC / Brown",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=NEC / Brown, Use_Case=Underground conduit",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Conduit Overhead,Electrical,Conduit Overhead,Electrical,Line Style,N/A,"Weight=2, RGB(255,165,0), Pattern=Dash, Disc=Electrical, Use=Overhead conduit, Std=NEC",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=NEC, Use_Case=Overhead conduit",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Busway,Electrical,Busway,Electrical,Line Style,N/A,"Weight=5, RGB(255,69,0), Pattern=Solid, Disc=Electrical, Use=Busway/busduct, Std=NEC",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=NEC, Use_Case=Busway/busduct",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Grounding,Electrical,Grounding,Electrical,Line Style,N/A,"Weight=3, RGB(0,176,80), Pattern=Dash-Dot, Disc=Electrical, Use=Grounding conductor, Std=NEC/IEC / Green",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=NEC/IEC / Green, Use_Case=Grounding conductor",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Detail Line Thin,Architecture,Detail Line Thin,Architecture,Line Style,N/A,"Weight=1, RGB(0,0,0), Pattern=Solid, Disc=Architecture, Use=Detail linework thin, Std=Architectural",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=Architectural, Use_Case=Detail linework thin",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Detail Line Medium,Architecture,Detail Line Medium,Architecture,Line Style,N/A,"Weight=2, RGB(0,0,0), Pattern=Solid, Disc=Architecture, Use=Detail linework medium, Std=Architectural",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=Architectural, Use_Case=Detail linework medium",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Detail Line Thick,Architecture,Detail Line Thick,Architecture,Line Style,N/A,"Weight=3, RGB(0,0,0), Pattern=Solid, Disc=Architecture, Use=Detail linework thick, Std=Architectural",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=Architectural, Use_Case=Detail linework thick",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Detail Line Heavy,Architecture,Detail Line Heavy,Architecture,Line Style,N/A,"Weight=4, RGB(0,0,0), Pattern=Solid, Disc=Architecture, Use=Detail linework heavy, Std=Architectural",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=Architectural, Use_Case=Detail linework heavy",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Material Cut,Architecture,Material Cut,Architecture,Line Style,N/A,"Weight=3, RGB(0,0,0), Pattern=Solid, Disc=Architecture, Use=Material in section, Std=ISO 128-40",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ISO 128-40, Use_Case=Material in section",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Material Beyond,Architecture,Material Beyond,Architecture,Line Style,N/A,"Weight=1, RGB(192,192,192), Pattern=Dash Long, Disc=Architecture, Use=Material beyond cut, Std=ISO 128-40",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ISO 128-40, Use_Case=Material beyond cut",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Match Line,General,Match Line,General,Line Style,N/A,"Weight=3, RGB(255,0,255), Pattern=Dash-Dot Thick, Disc=General, Use=Sheet match lines, Std=Architectural",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=Architectural, Use_Case=Sheet match lines",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Reference Line,General,Reference Line,General,Line Style,N/A,"Weight=2, RGB(0,128,255), Pattern=Dash-Dot, Disc=General, Use=Reference to other drawings, Std=Architectural",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=Architectural, Use_Case=Reference to other drawings",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Coordination Line,Coordination,Coordination Line,Coordination,Line Style,N/A,"Weight=2, RGB(128,0,128), Pattern=Dash Short, Disc=Coordination, Use=MEP coordination, Std=Coordination",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=Coordination, Use_Case=MEP coordination",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Fire Sprinkler,Fire Protection,Fire Sprinkler,General,Line Style,N/A,"Weight=?, RGB(0,0,0), Pattern=Solid, Disc=General, Use=General visible lines, Std=ISO 128-20",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ISO 128-20, Use_Case=General",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Fire Standpipe,Fire Protection,Fire Standpipe,Plumbing,Line Style,N/A,"Weight=4, RGB(178,34,34), Pattern=Solid, Disc=Plumbing, Use=Fire standpipe, Std=NFPA 14 / Red",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=NFPA 14 / Red, Use_Case=Fire standpipe",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Smoke Boundary,Fire Protection,Smoke Boundary,General,Line Style,N/A,"Weight=?, RGB(0,0,0), Pattern=Solid, Disc=General, Use=General visible lines, Std=ISO 128-20",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ISO 128-20, Use_Case=General",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Fire Boundary,Fire Protection,Fire Boundary,General,Line Style,N/A,"Weight=?, RGB(0,0,0), Pattern=Solid, Disc=General, Use=General visible lines, Std=ISO 128-20",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ISO 128-20, Use_Case=General",#333333,#FFFFFF,#FFFFFF
LINE_STYLE,Insulation,Mechanical,Insulation,General,Line Style,N/A,"Weight=?, RGB(0,0,0), Pattern=Solid, Disc=General, Use=General visible lines, Std=ISO 128-20",N/A,Discipline: Ascending; Line_Weight: Ascending; Line_Style_Name: Ascending,Discipline,Count: Yes,"Standard=ISO 128-20, Use_Case=General",#333333,#FFFFFF,#FFFFFF
OBJECT_STYLE,Walls,Architecture,Walls,Walls,Object Style,N/A,"ProjW=3, CutW=5, ProjRGB(0,0,0), CutRGB(0,0,0), SurfPat=None, SurfRGB(255,255,255), CutSurfPat=Solid Fill, Transp=0, Halftone=No, Disc=Architectural",N/A,Discipline: Ascending; Category: Ascending,Discipline,Count: Yes,"CutSurfPat=Solid Fill, Transparency=0%, Halftone=No, Discipline=Architectural",#1A4B6E,#FFFFFF,#FFFFFF
OBJECT_STYLE,Wall Sweeps,Architecture,Wall Sweeps,Wall Sweeps,Object Style,N/A,"ProjW=?, CutW=?, ProjRGB(0,0,0), CutRGB(0,0,0), SurfPat=None, SurfRGB(255,255,255), CutSurfPat=None, Transp=0, Halftone=No, Disc=Architectural",N/A,Discipline: Ascending; Category: Ascending,Discipline,Count: Yes,See Fields,#1A4B6E,#FFFFFF,#FFFFFF
OBJECT_STYLE,Doors,Architecture,Doors,Doors,Object Style,N/A,"ProjW=2, CutW=3, ProjRGB(0,0,0), CutRGB(0,0,0), SurfPat=None, SurfRGB(255,255,255), CutSurfPat=None, Transp=0, Halftone=No, Disc=Architectural",N/A,Discipline: Ascending; Category: Ascending,Discipline,Count: Yes,"Transparency=0%, Halftone=No, Discipline=Architectural",#1A4B6E,#FFFFFF,#FFFFFF
OBJECT_STYLE,Door Panels,Architecture,Door Panels,Door Panels,Object Style,N/A,"ProjW=?, CutW=?, ProjRGB(0,0,0), CutRGB(0,0,0), SurfPat=None, SurfRGB(255,255,255), CutSurfPat=None, Transp=0, Halftone=No, Disc=Architectural",N/A,Discipline: Ascending; Category: Ascending,Discipline,Count: Yes,See Fields,#1A4B6E,#FFFFFF,#FFFFFF
OBJECT_STYLE,Door Frames,Architecture,Door Frames,Door Frames,Object Style,N/A,"ProjW=?, CutW=?, ProjRGB(0,0,0), CutRGB(0,0,0), SurfPat=None, SurfRGB(255,255,255), CutSurfPat=None, Transp=0, Halftone=No, Disc=Architectural",N/A,Discipline: Ascending; Category: Ascending,Discipline,Count: Yes,See Fields,#1A4B6E,#FFFFFF,#FFFFFF
OBJECT_STYLE,Windows,Architecture,Windows,Windows,Object Style,N/A,"ProjW=2, CutW=3, ProjRGB(0,0,192), CutRGB(0,0,192), SurfPat=None, SurfRGB(255,255,255), CutSurfPat=None, Transp=0, Halftone=No, Disc=Architectural",N/A,Discipline: Ascending; Category: Ascending,Discipline,Count: Yes,"Transparency=0%, Halftone=No, Discipline=Architectural",#1A4B6E,#FFFFFF,#FFFFFF
