param,group,source,categories,desc
WARN_ELC_EMERGENCY_BATTERY_ELECTRICAL_FIX,17,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Tag warning: elc emergency battery electrical fix
WARN_ELC_FIXTURE_MOUNTING_HEIGHT,4,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Warning: Fixture mounting height standard [MEDIUM]
WARN_ELC_IP_RATING,4,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Warning: Ingress protection rating minimum [HIGH]
WARN_ELC_IP_RATING_ELECTRICAL_EQUI,17,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Tag warning: elc ip rating electrical equi
WARN_ELC_IP_RATING_ELECTRICAL_FIX,17,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Tag warning: elc ip rating electrical fix
WARN_ELC_LABELLING_ELECTRICAL_EQUI,17,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Tag warning: elc labelling electrical equi
WARN_ELC_LPS_CONDUCTOR_CROSS_SECT_LOW,4,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Warning: down-conductor cross-section below class minimum (50 mm2 Cu / 70 mm2 Al / 50 mm2 Steel) [BS EN 62305-3 Tab 6] [HIGH]
WARN_ELC_LPS_DOWN_COND_INSUFFICIENT,4,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,"Warning: down-conductor count below class minimum (Class I=4, II=3, III/IV=2) [BS EN 62305-3 Tab 4] [HIGH]"
WARN_ELC_LPS_EARTH_RESISTANCE_HIGH,4,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Warning: earth resistance exceeds 10 ohm -- refit electrodes or supplement ring earth [BS EN 62305-3 _5.4.1] [HIGH]
WARN_ELC_LPS_INSPECTION_OVERDUE,4,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,"Warning: inspection interval exceeded (Class I/II=12 mo, III/IV=24 mo) [BS EN 62305-3 _E.7] [MEDIUM]"
WARN_ELC_LPS_MESH_SIZE_EXCEEDED,4,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,"Warning: air-termination mesh exceeds class limit (I=5x5, II=10x10, III=15x15, IV=20x20 m) [BS EN 62305-3 Tab 2] [HIGH]"
WARN_ELC_LPS_NO_BONDING,4,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Warning: equipotential bonding type not specified (DIRECT / SPD / ISOLATING_SPARK_GAP) [BS EN 62305-3 _6.2] [HIGH]
WARN_ELC_LPS_NO_CLASS,4,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Warning: LPS class missing -- set ELC_LPS_CLASS_TXT to I / II / III / IV [BS EN 62305-1 _8] [CRITICAL]
WARN_ELC_LPS_NO_RISK_ASSESSMENT,4,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Warning: BS EN 62305-2 risk assessment reference (R1..R4) not recorded -- class selection cannot be justified [HIGH]
WARN_ELC_LPS_NO_ZONE,4,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Warning: lightning protection zone (LPZ0A / LPZ0B / LPZ1 / LPZ2 / LPZ3) not assigned [BS EN 62305-4 _4.1] [MEDIUM]
WARN_ELC_LPS_SEPARATION_FAIL,4,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Warning: separation distance s = ki.kc.l/km is below computed value -- services may flashover during strike [BS EN 62305-3 _6.3] [HIGH]
WARN_ELC_PNL_AIC_INADEQUATE,17,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Tag warning: ELC_PNL_AIC_RATING_KA below available fault current at panel location (BS 7671 Section 434 / NFPA 70 Section 110.9)
WARN_ELC_PNL_FEEDER_UNDERSIZED,4,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Warning: Panel feeder cable undersized for connected load (BS 7671) [CRITICAL]
WARN_ELC_PNL_LOAD_BALANCE,4,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Warning: Panel load imbalance >20% across phases (BS 7671) [HIGH]
WARN_ELC_PNL_NO_TVSS,17,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Tag warning: critical or essential panel without surge protective device (TVSS) (BS 7671 Section 443 / NFPA 70 Section 285)
WARN_ELC_PNL_SCCR_LOW,17,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Tag warning: ELC_PNL_SHORT_CIRCUIT_RATING_KA below incoming fault level (BS 7671 / NFPA 70)
WARN_ELC_PNL_SCHEDULE_MISSING,4,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Warning: Panel schedule missing or out of date [MEDIUM]
WARN_ELC_PNL_SHORT_CIRCUIT,4,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Warning: Panel short circuit rating check [CRITICAL]
WARN_ELC_PNL_SPARES_LOW,17,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Tag warning: ELC_PNL_SPARE_WAYS_NR < 10% of ELC_PNL_NUM_OF_WAYS_NR - insufficient spares (NHS HTM 06-01 guidance)
WARN_ELC_PNL_SPARE_WAYS,4,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Warning: Panel spare ways minimum [MEDIUM]
WARN_ELC_SHORT_CIRCUIT_ELECTRICAL_EQUI,17,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Tag warning: elc short circuit electrical equi
WARN_ELC_SPARE_CAPACITY_ELECTRICAL_EQUI,17,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Tag warning: elc spare capacity electrical equi
WARN_ELC_VLT_DROP_PCT_ELECTRICAL_EQUI,4,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Warning: voltage drop >4% [IEC 60364-5-52 / BS 7671]
WARN_ELC_VLT_DROP_PCT_ELECTRICAL_FIX,17,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Tag warning: elc vlt drop pct electrical fix
WARN_ELC_WIRE_AMPACITY_MISSING,17,warn-mirror,Electrical Equipment|Electrical Fixtures|Cable Trays|Cable Tray Fittings|Conduits|Conduit Fittings|Electrical Circuits,Tag warning: elc wire ampacity missing
WARN_FAB_CONTAINMENT_DIMENSIONS,17,warn-mirror,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays,Tag warning: fab containment dimensions
WARN_FAB_CONTAINMENT_FILL_RATIO,17,warn-mirror,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays,Tag warning: fab containment fill ratio
WARN_FAB_CONTAINMENT_FIRE_RATING,17,warn-mirror,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays,Tag warning: fab containment fire rating
WARN_FAB_DCT_DIMENSIONS_DUCTWORK,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: fab dct dimensions ductwork
WARN_FAB_DCT_LEAKAGE_DUCTWORK,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: fab dct leakage ductwork
WARN_FAB_DCT_MATERIAL_DUCTWORK,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: fab dct material ductwork
WARN_FAB_HANGER_LOAD_KN,15,warn-mirror,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays,Warning: Fabrication hanger load capacity [HIGH]
WARN_FAB_HANGER_SEISMIC,17,warn-mirror,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays,Tag warning: fab hanger seismic
WARN_FAB_HANGER_SPACING,17,warn-mirror,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays,Tag warning: fab hanger spacing
WARN_FAB_LOC_MISSING,15,warn-mirror,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays,Warning: ASS_FAB_STATUS_TXT empty — fabrication location not assigned [HIGH] [ISO 19650-2 / v4 MVP]
WARN_FAB_PIPE_DN_PIPEWORK,17,warn-mirror,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures,Tag warning: fab pipe dn pipework
WARN_FAB_PIPE_WALL_PIPEWORK,17,warn-mirror,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures,Tag warning: fab pipe wall pipework
WARN_FAB_PIPE_WELD_PIPEWORK,17,warn-mirror,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures,Tag warning: fab pipe weld pipework
WARN_FAB_QC_INSPECTOR_MISSING,15,warn-mirror,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays,Warning: ASS_QC_INSPECTOR_TXT empty — QC inspector not assigned before fabrication [MEDIUM] [ISO 9001 / v4 MVP]
WARN_FAB_SPOOL_NR_MISSING,15,warn-mirror,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays,Warning: ASS_SPOOL_NR_TXT empty — fabricated element has no spool number [HIGH] [ISO 19650-2 / v4 MVP]
WARN_FAB_STIFF_SPACING_STIFFENERS,17,warn-mirror,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays,Tag warning: fab stiff spacing stiffeners
WARN_FAB_STIFF_TYPE_STIFFENERS,17,warn-mirror,Ducts|Duct Fittings|Pipes|Pipe Fittings|Structural Framing|Cable Trays,Tag warning: fab stiff type stiffeners
WARN_FLS_BATTERY_BACKUP_FIRE_ALARM,17,warn-mirror,Sprinklers|Fire Alarm Devices,Tag warning: fls battery backup fire alarm
WARN_FLS_COMPARTMENT_AREA,8,warn-mirror,Sprinklers|Fire Alarm Devices,Warning: Compliance check: fls compartment area [MEDIUM]
WARN_FLS_COVERAGE_FIRE_ALARM,17,warn-mirror,Sprinklers|Fire Alarm Devices,Tag warning: fls coverage fire alarm
WARN_FLS_DETECTOR_SENSITIVITY_FIRE_ALARM,17,warn-mirror,Sprinklers|Fire Alarm Devices,Tag warning: fls detector sensitivity fire alarm
WARN_FLS_FLOW_RATE_SPRINKLERS,17,warn-mirror,Sprinklers|Fire Alarm Devices,Tag warning: fls flow rate sprinklers
WARN_FLS_HEAD_TYPE_SPRINKLERS,17,warn-mirror,Sprinklers|Fire Alarm Devices,Tag warning: fls head type sprinklers
WARN_FLS_LOOP_CAPACITY_FIRE_ALARM,17,warn-mirror,Sprinklers|Fire Alarm Devices,Tag warning: fls loop capacity fire alarm
WARN_FLS_OBSTRUCTION_SPRINKLERS,17,warn-mirror,Sprinklers|Fire Alarm Devices,Tag warning: fls obstruction sprinklers
WARN_FLS_PROT_COVERAGE,8,warn-mirror,Sprinklers|Fire Alarm Devices,Warning: Fire safety device coverage limit [CRITICAL]
WARN_FLS_PROT_EVACUATION_TIME,17,warn-mirror,Sprinklers|Fire Alarm Devices,Tag warning: fls prot evacuation time
WARN_FLS_PROT_FIRE_RESISTANCE,17,warn-mirror,Sprinklers|Fire Alarm Devices,Tag warning: fls prot fire resistance
WARN_FLS_PROT_TRAVEL_DISTANCE,17,warn-mirror,Sprinklers|Fire Alarm Devices,Tag warning: fls prot travel distance
WARN_FLS_SFTY_COVERAGE_AREA_SQ_M_SPRINKLERS__FIR,8,warn-mirror,Sprinklers|Fire Alarm Devices,Warning: sprinkler coverage >21m2 [BS EN 12845]
WARN_FLS_SFTY_SPACING,8,warn-mirror,Sprinklers|Fire Alarm Devices,Warning: Safety device spacing maximum [CRITICAL]
WARN_FLS_SMOKE_DETECTOR_SPACING,8,warn-mirror,Sprinklers|Fire Alarm Devices,Warning: Smoke detector spacing maximum [CRITICAL]
WARN_FLS_SOUND_LEVEL_FIRE_ALARM,17,warn-mirror,Sprinklers|Fire Alarm Devices,Tag warning: fls sound level fire alarm
WARN_FLS_SPACING_SPRINKLERS,17,warn-mirror,Sprinklers|Fire Alarm Devices,Tag warning: fls spacing sprinklers
WARN_FLS_TEMP_RATING_SPRINKLERS,17,warn-mirror,Sprinklers|Fire Alarm Devices,Tag warning: fls temp rating sprinklers
WARN_FLS_TRAVEL_DIST_M,8,warn-mirror,Sprinklers|Fire Alarm Devices,Warning: Compliance check: fls travel dist m [MEDIUM]
WARN_GEN_ASSEMBLY_CODE_MISSING,17,warn-mirror,<ALL>,Tag warning: gen assembly code missing
WARN_GEN_GROUP_EXCLUDED_MEMBERS,17,warn-mirror,<ALL>,Tag warning: gen group excluded members
WARN_GEN_LINK_NOT_LOADED,17,warn-mirror,<ALL>,Tag warning: gen link not loaded
WARN_GEN_MATERIAL_SPEC_MISSING,17,warn-mirror,<ALL>,Tag warning: gen material spec missing
WARN_GEN_NO_EXPECTED_LIFE,17,warn-mirror,<ALL>,Tag warning: gen no expected life
WARN_GEN_NO_MANUFACTURER,17,warn-mirror,<ALL>,Tag warning: gen no manufacturer
WARN_GEN_PARTS_HOST_MISSING,17,warn-mirror,<ALL>,Tag warning: gen parts host missing
WARN_GEN_PROFILE_DIM_MISSING,17,warn-mirror,<ALL>,Tag warning: gen profile dim missing
WARN_GEN_SPEC_EQUIP_LEAD_TIME,17,warn-mirror,<ALL>,Tag warning: gen spec equip lead time
WARN_GEN_SPEC_EQUIP_NO_COMMISSION,17,warn-mirror,<ALL>,Tag warning: gen spec equip no commission
WARN_GEN_SPEC_EQUIP_NO_SYS,17,warn-mirror,<ALL>,Tag warning: gen spec equip no sys
WARN_GEN_TAG_INCOMPLETE_TXT,17,warn-mirror,<ALL>,Tag warning: gen tag incomplete txt
WARN_HVC_AIRFLOW_CAPACITY_AIR_TERMINALS,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc airflow capacity air terminals
WARN_HVC_AIR_CHANGES_PER_HR_SPACES,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc air changes per hr spaces
WARN_HVC_BMS_MECHANICAL_EQUIP,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc bms mechanical equip
WARN_HVC_CAPACITY_MECHANICAL_EQUIP,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc capacity mechanical equip
WARN_HVC_CONTROL_TYPE_ZONES,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc control type zones
WARN_HVC_DCT_PROPERTY_DUCT_ACC,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc dct property duct acc
WARN_HVC_DCT_SOUNDLVL_DB,5,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Warning: air terminal noise >35dB [CIBSE Guide A]
WARN_HVC_DUCT_AREA_DUCTS,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc duct area ducts
WARN_HVC_DUCT_CLASS_DUCT_FITTINGS,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc duct class duct fittings
WARN_HVC_DUCT_CLASS_MISMATCH_FITTINGS,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc duct class mismatch fittings
WARN_HVC_DUCT_LEAKAGE_CLASS,5,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Warning: Duct air leakage class limit [HIGH]
WARN_HVC_DUCT_VELOCITY_M_S_NR,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: HVAC duct velocity exceeds CIBSE limit
WARN_HVC_EFF_RATIO_NR_MECHANICAL_EQUI,5,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Warning: COP/EER <3.0 [ASHRAE 90.1]
WARN_HVC_FIRE_DAMPER_RATING_DUCT_ACC,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc fire damper rating duct acc
WARN_HVC_FIRE_RATING_DUCTS,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc fire rating ducts
WARN_HVC_INSULATION_FLEX_DUCTS,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc insulation flex ducts
WARN_HVC_INSULATION_THK_DUCTS,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc insulation thk ducts
WARN_HVC_LEAKAGE_CLASS_DUCTS,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc leakage class ducts
WARN_HVC_LEAKAGE_CLASS_DUCT_ACC,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc leakage class duct acc
WARN_HVC_LENGTH_FLEX_DUCTS,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc length flex ducts
WARN_HVC_LOSS_COEFF_DUCT_FITTINGS,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc loss coeff duct fittings
WARN_HVC_MAINTENANCE_ACCESS_MECH_EQUIP,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc maintenance access mech equip
WARN_HVC_MOUNTING_HEIGHT_AIR_TERMINALS,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc mounting height air terminals
WARN_HVC_NOISE_MECHANICAL_EQUIP,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc noise mechanical equip
WARN_HVC_NOISE_NC_AIR_TERMINALS,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc noise nc air terminals
WARN_HVC_PIPE_PRESSURE_KPA_DUCTS,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc pipe pressure kpa ducts
WARN_HVC_PRESSURE_DROP_AIR_TERMINALS,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc pressure drop air terminals
WARN_HVC_PRESSURE_DROP_DUCT_ACC,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc pressure drop duct acc
WARN_HVC_PRESSURE_DROP_FLEX_DUCTS,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc pressure drop flex ducts
WARN_HVC_REFRIGERANT_MECHANICAL_EQUIP,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc refrigerant mechanical equip
WARN_HVC_SOUND_LEVEL_DUCTS,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc sound level ducts
WARN_HVC_THROW_DISTANCE_AIR_TERMINALS,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc throw distance air terminals
WARN_HVC_VEL_MPS_DUCTS,5,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Warning: Duct velocity limit [HIGH]
WARN_HVC_VEL_MPS_FLEX_DUCTS,5,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Warning: flex duct velocity >4.0 m/s [SMACNA]
WARN_HVC_VIBRATION_MECHANICAL_EQUIP,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc vibration mechanical equip
WARN_HVC_ZONE_AREA_ZONES,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc zone area zones
WARN_HVC_ZONE_SENSOR_ZONES,17,warn-mirror,Mechanical Equipment|Air Terminals|Ducts|Duct Fittings|Duct Accessories|Duct Insulation|Flex Ducts,Tag warning: hvc zone sensor zones
WARN_ICT_CABLE_CATEGORY_DATA_DEVICES,17,warn-mirror,Data Devices|Communication Devices|Telephone Devices|Security Devices|Nurse Call Devices,Tag warning: ict cable category data devices
WARN_ICT_CABLE_CATEGORY_TELEPHONE,17,warn-mirror,Data Devices|Communication Devices|Telephone Devices|Security Devices|Nurse Call Devices,Tag warning: ict cable category telephone
WARN_ICT_COVERAGE_DATA_DEVICES,17,warn-mirror,Data Devices|Communication Devices|Telephone Devices|Security Devices|Nurse Call Devices,Tag warning: ict coverage data devices
